,filename,xmin,xmax,ymin,ymax,Time,Size,Type,Hand_Pixel_Width,Hand_Pixel_Height,Area,guantes,color
15,M_G_Trabajando_Mano-Amarillo_40_double_box1.jpg,878,1059,179,313,M,G,train,181,134,24254,no,Amarillo
16,M_G_Trabajando_Mano-Amarillo_40_double_box2.jpg,1050,1224,175,302,M,G,train,174,127,22098,no,Amarillo
17,M_G_Trabajando_Mano-Amarillo_50_double_box1.jpg,892,1092,192,327,M,G,train,200,135,27000,no,Amarillo
18,M_G_Trabajando_Mano-Amarillo_50_double_box2.jpg,1107,1238,72,341,M,G,train,131,269,35239,no,Amarillo
19,M_G_Trabajando_Mano-Amarillo_60_double_box1.jpg,918,1124,193,331,M,G,train,206,138,28428,no,Amarillo
20,M_G_Trabajando_Mano-Amarillo_60_double_box2.jpg,1254,1383,124,236,M,G,train,129,112,14448,no,Amarillo
21,M_G_Trabajando_Mano-Amarillo_67_double_box1.jpg,1112,1256,156,294,M,G,train,144,138,19872,no,Amarillo
22,M_G_Trabajando_Mano-Amarillo_67_double_box2.jpg,933,1126,173,327,M,G,train,193,154,29722,no,Amarillo
23,M_G_Trabajando_Mano-Amarillo_79_single_box.jpg,944,1170,186,342,M,G,test,226,156,35256,no,Amarillo
24,M_G_Trabajando_Mano-Amarillo_8_double_box1.jpg,1094,1244,116,244,M,G,train,150,128,19200,no,Amarillo
25,M_G_Trabajando_Mano-Amarillo_8_double_box2.jpg,914,1102,111,222,M,G,train,188,111,20868,no,Amarillo
26,M_G_Trabajando_Mano-Amarillo_89_double_box1.jpg,932,1078,211,340,M,G,test,146,129,18834,no,Amarillo
27,M_G_Trabajando_Mano-Amarillo_89_double_box2.jpg,828,964,251,430,M,G,test,136,179,24344,no,Amarillo
28,M_G_Trabajando_Mano-Amarillo_95_double_box1.jpg,806,918,213,404,M,G,test,112,191,21392,no,Amarillo
29,M_G_Trabajando_Mano-Amarillo_95_double_box2.jpg,894,1031,235,391,M,G,test,137,156,21372,no,Amarillo
30,M_P_Mostrando_Mano-Amarillo_0_single_box.jpg,949,1007,233,278,M,P,train,58,45,2610,no,Amarillo
31,M_P_Mostrando_Mano-Amarillo_10_single_box.jpg,950,1005,208,265,M,P,train,55,57,3135,no,Amarillo
32,M_P_Mostrando_Mano-Amarillo_11_single_box.jpg,919,987,240,289,M,P,test,68,49,3332,no,Amarillo
33,M_P_Mostrando_Mano-Amarillo_15_double_box1.jpg,931,984,245,300,M,P,test,53,55,2915,no,Amarillo
34,M_P_Mostrando_Mano-Amarillo_15_double_box2.jpg,834,877,229,297,M,P,test,43,68,2924,no,Amarillo
35,M_P_Trabajando_Mano-Amarillo_0_double_box1.jpg,861,908,246,279,M,P,train,47,33,1551,no,Amarillo
36,M_P_Trabajando_Mano-Amarillo_0_double_box2.jpg,816,860,227,265,M,P,train,44,38,1672,no,Amarillo
37,M_P_Trabajando_Mano-Amarillo_10_double_box1.jpg,778,823,236,288,M,P,train,45,52,2340,no,Amarillo
38,M_P_Trabajando_Mano-Amarillo_10_double_box2.jpg,893,938,267,297,M,P,train,45,30,1350,no,Amarillo
39,M_P_Trabajando_Mano-Amarillo_20_double_box1.jpg,838,901,236,282,M,P,train,63,46,2898,no,Amarillo
40,M_P_Trabajando_Mano-Amarillo_20_double_box2.jpg,901,937,222,277,M,P,train,36,55,1980,no,Amarillo
41,M_P_Trabajando_Mano-Amarillo_30_double_box1.jpg,845,918,242,281,M,P,train,73,39,2847,no,Amarillo
42,M_P_Trabajando_Mano-Amarillo_30_double_box2.jpg,899,934,222,259,M,P,train,35,37,1295,no,Amarillo
43,M_P_Trabajando_Mano-Amarillo_40_double_box1.jpg,852,918,236,274,M,P,train,66,38,2508,no,Amarillo
44,M_P_Trabajando_Mano-Amarillo_40_double_box2.jpg,915,937,246,286,M,P,train,22,40,880,no,Amarillo
45,M_P_Trabajando_Mano-Amarillo_48_double_box1.jpg,836,899,229,284,M,P,test,63,55,3465,no,Amarillo
46,M_P_Trabajando_Mano-Amarillo_48_double_box2.jpg,907,929,241,280,M,P,test,22,39,858,no,Amarillo
47,M_P_Trabajando_Mano-Amarillo_57_double_box1.jpg,820,888,215,274,M,P,test,68,59,4012,no,Amarillo
48,M_P_Trabajando_Mano-Amarillo_57_double_box2.jpg,880,914,231,266,M,P,test,34,35,1190,no,Amarillo
49,M_P_Trabajando_Mano-Amarillo_66_double_box1.jpg,817,869,234,277,M,P,test,52,43,2236,no,Amarillo
50,M_P_Trabajando_Mano-Amarillo_66_double_box2.jpg,868,906,218,269,M,P,test,38,51,1938,no,Amarillo
51,N_G_Mostrando_Mano-Amarillo_18_double_box1.jpg,1384,1521,445,621,N,G,train,137,176,24112,no,Amarillo
52,N_G_Mostrando_Mano-Amarillo_18_double_box2.jpg,367,534,379,585,N,G,train,167,206,34402,no,Amarillo
53,N_G_Mostrando_Mano-Amarillo_27_double_box1.jpg,919,1139,378,625,N,G,train,220,247,54340,no,Amarillo
54,N_G_Mostrando_Mano-Amarillo_27_double_box2.jpg,603,820,396,582,N,G,train,217,186,40362,no,Amarillo
55,N_G_Mostrando_Mano-Amarillo_36_double_box1.jpg,489,712,333,560,N,G,train,223,227,50621,no,Amarillo
56,N_G_Mostrando_Mano-Amarillo_36_double_box2.jpg,1072,1292,330,541,N,G,train,220,211,46420,no,Amarillo
57,N_G_Mostrando_Mano-Amarillo_39_double_box1.jpg,516,659,322,555,N,G,test,143,233,33319,no,Amarillo
58,N_G_Mostrando_Mano-Amarillo_39_double_box2.jpg,1217,1332,300,588,N,G,test,115,288,33120,no,Amarillo
59,N_G_Mostrando_Mano-Amarillo_50_double_box1.jpg,425,612,550,789,N,G,test,187,239,44693,no,Amarillo
60,N_G_Mostrando_Mano-Amarillo_50_double_box2.jpg,1058,1242,369,538,N,G,test,184,169,31096,no,Amarillo
61,N_G_Mostrando_Mano-Amarillo_54_double_box1.jpg,423,616,549,790,N,G,test,193,241,46513,no,Amarillo
62,N_G_Mostrando_Mano-Amarillo_54_double_box2.jpg,1058,1242,367,537,N,G,test,184,170,31280,no,Amarillo
63,N_G_Mostrando_Mano-Amarillo_9_double_box1.jpg,1153,1353,336,567,N,G,train,200,231,46200,no,Amarillo
64,N_G_Mostrando_Mano-Amarillo_9_double_box2.jpg,489,699,321,559,N,G,train,210,238,49980,no,Amarillo
65,N_G_Trabajando_Mano-Amarillo_18_double_box1.jpg,1323,1506,401,658,N,G,train,183,257,47031,no,Amarillo
66,N_G_Trabajando_Mano-Amarillo_18_double_box2.jpg,920,1133,534,868,N,G,train,213,334,71142,no,Amarillo
67,N_G_Trabajando_Mano-Amarillo_27_double_box1.jpg,1086,1348,532,790,N,G,train,262,258,67596,no,Amarillo
68,N_G_Trabajando_Mano-Amarillo_27_double_box2.jpg,668,865,293,512,N,G,train,197,219,43143,no,Amarillo
69,N_G_Trabajando_Mano-Amarillo_36_double_box1.jpg,988,1134,240,393,N,G,train,146,153,22338,no,Amarillo
70,N_G_Trabajando_Mano-Amarillo_36_double_box2.jpg,1180,1309,265,381,N,G,train,129,116,14964,no,Amarillo
71,N_G_Trabajando_Mano-Amarillo_42_double_box1.jpg,1103,1276,329,472,N,G,train,173,143,24739,no,Amarillo
72,N_G_Trabajando_Mano-Amarillo_42_double_box2.jpg,785,948,368,514,N,G,train,163,146,23798,no,Amarillo
73,N_G_Trabajando_Mano-Amarillo_48_double_box1.jpg,683,839,330,510,N,G,test,156,180,28080,no,Amarillo
74,N_G_Trabajando_Mano-Amarillo_48_double_box2.jpg,944,1100,292,536,N,G,test,156,244,38064,no,Amarillo
75,N_G_Trabajando_Mano-Amarillo_57_double_box1.jpg,273,422,372,522,N,G,test,149,150,22350,no,Amarillo
76,N_G_Trabajando_Mano-Amarillo_57_double_box2.jpg,372,642,428,720,N,G,test,270,292,78840,no,Amarillo
77,N_G_Trabajando_Mano-Amarillo_60_single_box.jpg,794,1017,223,369,N,G,test,223,146,32558,no,Amarillo
78,N_G_Trabajando_Mano-Amarillo_9_double_box1.jpg,792,1075,264,419,N,G,train,283,155,43865,no,Amarillo
79,N_G_Trabajando_Mano-Amarillo_9_double_box2.jpg,521,646,335,474,N,G,train,125,139,17375,no,Amarillo
80,N_P_Mostrando_Mano-Amarillo_0_double_box1.jpg,1266,1323,62,130,N,P,train,57,68,3876,no,Amarillo
81,N_P_Mostrando_Mano-Amarillo_0_double_box2.jpg,1175,1241,78,142,N,P,train,66,64,4224,no,Amarillo
82,N_P_Mostrando_Mano-Amarillo_10_double_box1.jpg,1195,1239,118,155,N,P,train,44,37,1628,no,Amarillo
83,N_P_Mostrando_Mano-Amarillo_10_double_box2.jpg,1258,1302,116,158,N,P,train,44,42,1848,no,Amarillo
84,N_P_Mostrando_Mano-Amarillo_108_double_box1.jpg,999,1048,160,209,N,P,test,49,49,2401,no,Amarillo
85,N_P_Mostrando_Mano-Amarillo_108_double_box2.jpg,1048,1093,150,208,N,P,test,45,58,2610,no,Amarillo
86,N_P_Mostrando_Mano-Amarillo_117_double_box1.jpg,857,922,123,180,N,P,test,65,57,3705,no,Amarillo
87,N_P_Mostrando_Mano-Amarillo_117_double_box2.jpg,1151,1221,112,186,N,P,test,70,74,5180,no,Amarillo
88,N_P_Mostrando_Mano-Amarillo_126_double_box1.jpg,916,978,93,176,N,P,test,62,83,5146,no,Amarillo
89,N_P_Mostrando_Mano-Amarillo_126_double_box2.jpg,1098,1178,116,189,N,P,test,80,73,5840,no,Amarillo
90,N_P_Mostrando_Mano-Amarillo_133_double_box1.jpg,864,937,182,241,N,P,test,73,59,4307,no,Amarillo
91,N_P_Mostrando_Mano-Amarillo_133_double_box2.jpg,1125,1215,190,247,N,P,test,90,57,5130,no,Amarillo
92,N_P_Mostrando_Mano-Amarillo_20_double_box1.jpg,988,1043,18,76,N,P,train,55,58,3190,no,Amarillo
93,N_P_Mostrando_Mano-Amarillo_20_double_box2.jpg,1075,1145,28,100,N,P,train,70,72,5040,no,Amarillo
94,N_P_Mostrando_Mano-Amarillo_30_double_box1.jpg,1042,1087,213,264,N,P,train,45,51,2295,no,Amarillo
95,N_P_Mostrando_Mano-Amarillo_30_double_box2.jpg,933,982,222,273,N,P,train,49,51,2499,no,Amarillo
96,N_P_Mostrando_Mano-Amarillo_40_single_box.jpg,902,943,72,124,N,P,train,41,52,2132,no,Amarillo
97,N_P_Mostrando_Mano-Amarillo_50_double_box1.jpg,862,921,138,194,N,P,train,59,56,3304,no,Amarillo
98,N_P_Mostrando_Mano-Amarillo_50_double_box2.jpg,783,838,132,181,N,P,train,55,49,2695,no,Amarillo
99,N_P_Mostrando_Mano-Amarillo_60_double_box1.jpg,819,859,219,275,N,P,train,40,56,2240,no,Amarillo
100,N_P_Mostrando_Mano-Amarillo_60_double_box2.jpg,919,982,212,269,N,P,train,63,57,3591,no,Amarillo
101,N_P_Mostrando_Mano-Amarillo_70_double_box1.jpg,951,1017,230,288,N,P,train,66,58,3828,no,Amarillo
102,N_P_Mostrando_Mano-Amarillo_70_double_box2.jpg,1021,1093,255,312,N,P,train,72,57,4104,no,Amarillo
103,N_P_Mostrando_Mano-Amarillo_80_double_box1.jpg,941,996,267,315,N,P,train,55,48,2640,no,Amarillo
104,N_P_Mostrando_Mano-Amarillo_80_double_box2.jpg,1098,1161,259,319,N,P,train,63,60,3780,no,Amarillo
105,N_P_Mostrando_Mano-Amarillo_90_double_box1.jpg,978,1029,255,292,N,P,train,51,37,1887,no,Amarillo
106,N_P_Mostrando_Mano-Amarillo_90_double_box2.jpg,1047,1099,256,302,N,P,train,52,46,2392,no,Amarillo
107,N_P_Mostrando_Mano-Amarillo_99_double_box1.jpg,855,929,268,310,N,P,test,74,42,3108,no,Amarillo
108,N_P_Mostrando_Mano-Amarillo_99_double_box2.jpg,1167,1241,270,318,N,P,test,74,48,3552,no,Amarillo
109,N_P_Trabajando_Mano-Amarillo_10_double_box1.jpg,1005,1051,226,275,N,P,train,46,49,2254,no,Amarillo
110,N_P_Trabajando_Mano-Amarillo_10_double_box2.jpg,1076,1122,242,285,N,P,train,46,43,1978,no,Amarillo
111,N_P_Trabajando_Mano-Amarillo_101_single_box.jpg,1031,1075,228,265,N,P,test,44,37,1628,no,Amarillo
112,N_P_Trabajando_Mano-Amarillo_20_double_box1.jpg,1025,1075,245,286,N,P,train,50,41,2050,no,Amarillo
113,N_P_Trabajando_Mano-Amarillo_20_double_box2.jpg,969,1012,240,282,N,P,train,43,42,1806,no,Amarillo
114,N_P_Trabajando_Mano-Amarillo_30_double_box1.jpg,1001,1062,243,280,N,P,train,61,37,2257,no,Amarillo
115,N_P_Trabajando_Mano-Amarillo_30_double_box2.jpg,952,992,235,273,N,P,train,40,38,1520,no,Amarillo
116,N_P_Trabajando_Mano-Amarillo_40_double_box1.jpg,962,1021,236,280,N,P,train,59,44,2596,no,Amarillo
117,N_P_Trabajando_Mano-Amarillo_40_double_box2.jpg,1018,1083,230,289,N,P,train,65,59,3835,no,Amarillo
118,N_P_Trabajando_Mano-Amarillo_50_double_box1.jpg,1001,1059,248,295,N,P,train,58,47,2726,no,Amarillo
119,N_P_Trabajando_Mano-Amarillo_50_double_box2.jpg,906,966,220,280,N,P,train,60,60,3600,no,Amarillo
120,N_P_Trabajando_Mano-Amarillo_60_double_box1.jpg,1025,1075,223,265,N,P,train,50,42,2100,no,Amarillo
121,N_P_Trabajando_Mano-Amarillo_60_double_box2.jpg,1069,1113,203,250,N,P,train,44,47,2068,no,Amarillo
122,N_P_Trabajando_Mano-Amarillo_70_single_box.jpg,1049,1091,272,306,N,P,train,42,34,1428,no,Amarillo
123,N_P_Trabajando_Mano-Amarillo_79_single_box.jpg,982,1068,214,275,N,P,test,86,61,5246,no,Amarillo
124,N_P_Trabajando_Mano-Amarillo_88_double_box1.jpg,1018,1086,248,286,N,P,test,68,38,2584,no,Amarillo
125,N_P_Trabajando_Mano-Amarillo_88_double_box2.jpg,963,1009,248,288,N,P,test,46,40,1840,no,Amarillo
126,N_P_Trabajando_Mano-Amarillo_97_single_box.jpg,1011,1071,200,263,N,P,test,60,63,3780,no,Amarillo
127,T_G_Mostrando_Mano-Amarillo_19_double_box1.jpg,617,765,458,660,T,G,train,148,202,29896,no,Amarillo
128,T_G_Mostrando_Mano-Amarillo_19_double_box2.jpg,1014,1171,510,665,T,G,train,157,155,24335,no,Amarillo
129,T_G_Mostrando_Mano-Amarillo_29_double_box1.jpg,989,1149,420,572,T,G,train,160,152,24320,no,Amarillo
130,T_G_Mostrando_Mano-Amarillo_29_double_box2.jpg,700,854,380,569,T,G,train,154,189,29106,no,Amarillo
131,T_G_Mostrando_Mano-Amarillo_30_double_box1.jpg,941,1110,496,657,T,G,train,169,161,27209,no,Amarillo
132,T_G_Mostrando_Mano-Amarillo_30_double_box2.jpg,679,842,469,654,T,G,train,163,185,30155,no,Amarillo
133,T_G_Mostrando_Mano-Amarillo_33_double_box1.jpg,871,1113,605,888,T,G,test,242,283,68486,no,Amarillo
134,T_G_Mostrando_Mano-Amarillo_33_double_box2.jpg,611,873,541,864,T,G,test,262,323,84626,no,Amarillo
135,T_G_Mostrando_Mano-Amarillo_40_double_box1.jpg,645,849,275,494,T,G,test,204,219,44676,no,Amarillo
136,T_G_Mostrando_Mano-Amarillo_40_double_box2.jpg,1085,1276,341,546,T,G,test,191,205,39155,no,Amarillo
137,T_G_Mostrando_Mano-Amarillo_9_double_box1.jpg,704,934,276,517,T,G,train,230,241,55430,no,Amarillo
138,T_G_Mostrando_Mano-Amarillo_9_double_box2.jpg,1056,1221,247,392,T,G,train,165,145,23925,no,Amarillo
139,T_G_Trabajando_Mano-Amarillo_1_double_box1.jpg,763,933,312,400,T,G,train,170,88,14960,no,Amarillo
140,T_G_Trabajando_Mano-Amarillo_1_double_box2.jpg,745,850,250,369,T,G,train,105,119,12495,no,Amarillo
141,T_G_Trabajando_Mano-Amarillo_12_double_box1.jpg,761,1035,244,457,T,G,train,274,213,58362,no,Amarillo
142,T_G_Trabajando_Mano-Amarillo_12_double_box2.jpg,622,755,260,440,T,G,train,133,180,23940,no,Amarillo
143,T_G_Trabajando_Mano-Amarillo_23_double_box1.jpg,1057,1331,464,729,T,G,train,274,265,72610,no,Amarillo
144,T_G_Trabajando_Mano-Amarillo_23_double_box2.jpg,676,826,228,385,T,G,train,150,157,23550,no,Amarillo
145,T_G_Trabajando_Mano-Amarillo_34_double_box1.jpg,1024,1380,241,433,T,G,train,356,192,68352,no,Amarillo
146,T_G_Trabajando_Mano-Amarillo_34_double_box2.jpg,842,1059,273,431,T,G,train,217,158,34286,no,Amarillo
147,T_G_Trabajando_Mano-Amarillo_45_double_box1.jpg,1018,1314,257,457,T,G,train,296,200,59200,no,Amarillo
148,T_G_Trabajando_Mano-Amarillo_45_double_box2.jpg,903,1095,244,391,T,G,train,192,147,28224,no,Amarillo
149,T_G_Trabajando_Mano-Amarillo_50_double_box1.jpg,993,1326,243,451,T,G,test,333,208,69264,no,Amarillo
150,T_G_Trabajando_Mano-Amarillo_50_double_box2.jpg,861,1074,191,319,T,G,test,213,128,27264,no,Amarillo
151,T_G_Trabajando_Mano-Amarillo_60_double_box1.jpg,920,1069,306,455,T,G,test,149,149,22201,no,Amarillo
152,T_G_Trabajando_Mano-Amarillo_60_double_box2.jpg,1033,1247,193,352,T,G,test,214,159,34026,no,Amarillo
153,T_G_Trabajando_Mano-Amarillo_70_double_box1.jpg,938,1183,124,301,T,G,test,245,177,43365,no,Amarillo
154,T_G_Trabajando_Mano-Amarillo_70_double_box2.jpg,821,982,210,321,T,G,test,161,111,17871,no,Amarillo
155,T_P_Mostrando_Mano-Amarillo_0_double_box1.jpg,1083,1126,206,253,T,P,train,43,47,2021,no,Amarillo
156,T_P_Mostrando_Mano-Amarillo_0_double_box2.jpg,935,974,183,233,T,P,train,39,50,1950,no,Amarillo
157,T_P_Mostrando_Mano-Amarillo_10_double_box1.jpg,985,1040,22,79,T,P,train,55,57,3135,no,Amarillo
158,T_P_Mostrando_Mano-Amarillo_10_double_box2.jpg,1174,1214,20,84,T,P,train,40,64,2560,no,Amarillo
159,T_P_Mostrando_Mano-Amarillo_14_double_box1.jpg,1032,1108,103,152,T,P,train,76,49,3724,no,Amarillo
160,T_P_Mostrando_Mano-Amarillo_14_double_box2.jpg,1270,1326,97,147,T,P,train,56,50,2800,no,Amarillo
161,T_P_Mostrando_Mano-Amarillo_15_double_box1.jpg,1027,1102,130,173,T,P,test,75,43,3225,no,Amarillo
162,T_P_Mostrando_Mano-Amarillo_15_double_box2.jpg,1298,1363,116,172,T,P,test,65,56,3640,no,Amarillo
163,T_P_Mostrando_Mano-Amarillo_19_single_box.jpg,1338,1379,160,209,T,P,test,41,49,2009,no,Amarillo
164,T_P_Trabajando_Mano-Amarillo_18_single_box.jpg,1289,1353,247,308,T,P,train,64,61,3904,no,Amarillo
165,T_P_Trabajando_Mano-Amarillo_27_single_box.jpg,1284,1351,229,305,T,P,train,67,76,5092,no,Amarillo
166,T_P_Trabajando_Mano-Amarillo_36_double_box1.jpg,1149,1193,234,280,T,P,train,44,46,2024,no,Amarillo
167,T_P_Trabajando_Mano-Amarillo_36_double_box2.jpg,1233,1277,222,262,T,P,train,44,40,1760,no,Amarillo
168,T_P_Trabajando_Mano-Amarillo_45_double_box1.jpg,1151,1220,240,288,T,P,train,69,48,3312,no,Amarillo
169,T_P_Trabajando_Mano-Amarillo_45_double_box2.jpg,1191,1243,204,248,T,P,train,52,44,2288,no,Amarillo
170,T_P_Trabajando_Mano-Amarillo_54_double_box1.jpg,1162,1208,189,244,T,P,train,46,55,2530,no,Amarillo
171,T_P_Trabajando_Mano-Amarillo_54_double_box2.jpg,1199,1250,215,263,T,P,train,51,48,2448,no,Amarillo
172,T_P_Trabajando_Mano-Amarillo_9_single_box.jpg,1305,1370,253,314,T,P,train,65,61,3965,no,Amarillo
