,filename,xmin,xmax,ymin,ymax,Time,Size,Type,Hand_Pixel_Width,Hand_Pixel_Height,Area,guantes,color
116,M_P_Mostrando_Verdes_182_double_box2.jpg,856,921,288,338,M,P,train,65,50,3250,si,Verde
117,M_P_Mostrando_Verdes_184_double_box1.jpg,708,796,292,338,M,P,test,88,46,4048,si,Verde
118,M_P_Mostrando_Verdes_184_double_box2.jpg,939,1006,290,333,M,P,test,67,43,2881,si,Verde
119,M_P_Mostrando_Verdes_195_double_box1.jpg,789,846,265,313,M,P,test,57,48,2736,si,Verde
120,M_P_Mostrando_Verdes_195_double_box2.jpg,854,916,267,311,M,P,test,62,44,2728,si,Verde
121,M_P_Mostrando_Verdes_206_double_box1.jpg,706,748,159,212,M,P,test,42,53,2226,si,Verde
122,M_P_Mostrando_Verdes_206_double_box2.jpg,919,985,165,224,M,P,test,66,59,3894,si,Verde
123,M_P_Mostrando_Verdes_217_double_box1.jpg,702,777,182,243,M,P,test,75,61,4575,si,Verde
124,M_P_Mostrando_Verdes_217_double_box2.jpg,891,943,202,245,M,P,test,52,43,2236,si,Verde
125,M_P_Mostrando_Verdes_22_double_box1.jpg,766,839,165,217,M,P,train,73,52,3796,si,Verde
126,M_P_Mostrando_Verdes_22_double_box2.jpg,1121,1195,176,255,M,P,train,74,79,5846,si,Verde
127,M_P_Mostrando_Verdes_226_double_box1.jpg,681,756,128,185,M,P,test,75,57,4275,si,Verde
128,M_P_Mostrando_Verdes_226_double_box2.jpg,1049,1108,174,226,M,P,test,59,52,3068,si,Verde
129,M_P_Mostrando_Verdes_235_double_box1.jpg,837,906,263,315,M,P,test,69,52,3588,si,Verde
130,M_P_Mostrando_Verdes_235_double_box2.jpg,748,816,269,319,M,P,test,68,50,3400,si,Verde
131,M_P_Mostrando_Verdes_244_single_box.jpg,782,843,178,232,M,P,test,61,54,3294,si,Verde
132,M_P_Mostrando_Verdes_253_single_box.jpg,721,798,176,246,M,P,test,77,70,5390,si,Verde
133,M_P_Mostrando_Verdes_34_double_box1.jpg,764,840,236,323,M,P,train,76,87,6612,si,Verde
134,M_P_Mostrando_Verdes_34_double_box2.jpg,894,962,230,296,M,P,train,68,66,4488,si,Verde
135,M_P_Mostrando_Verdes_45_double_box1.jpg,687,772,288,343,M,P,train,85,55,4675,si,Verde
136,M_P_Mostrando_Verdes_45_double_box2.jpg,836,908,289,340,M,P,train,72,51,3672,si,Verde
137,M_P_Mostrando_Verdes_56_double_box1.jpg,973,1031,251,310,M,P,train,58,59,3422,si,Verde
138,M_P_Mostrando_Verdes_56_double_box2.jpg,855,903,247,304,M,P,train,48,57,2736,si,Verde
139,M_P_Mostrando_Verdes_67_double_box1.jpg,991,1058,129,189,M,P,train,67,60,4020,si,Verde
140,M_P_Mostrando_Verdes_67_double_box2.jpg,829,877,112,177,M,P,train,48,65,3120,si,Verde
141,M_P_Mostrando_Verdes_78_double_box1.jpg,776,851,101,168,M,P,train,75,67,5025,si,Verde
142,M_P_Mostrando_Verdes_78_double_box2.jpg,983,1046,109,174,M,P,train,63,65,4095,si,Verde
143,M_P_Mostrando_Verdes_89_single_box.jpg,653,720,61,130,M,P,train,67,69,4623,si,Verde
144,M_P_Mostrando_Verdes_99_double_box1.jpg,1236,1327,116,183,M,P,train,91,67,6097,si,Verde
145,M_P_Mostrando_Verdes_99_double_box2.jpg,971,1050,110,164,M,P,train,79,54,4266,si,Verde
146,M_P_Trabajando_Verdes_109_double_box1.jpg,780,847,228,269,M,P,train,67,41,2747,si,Verde
147,M_P_Trabajando_Verdes_109_double_box2.jpg,714,779,265,311,M,P,train,65,46,2990,si,Verde
148,M_P_Trabajando_Verdes_120_single_box.jpg,876,919,242,274,M,P,train,43,32,1376,si,Verde
149,M_P_Trabajando_Verdes_131_double_box1.jpg,960,1028,213,254,M,P,train,68,41,2788,si,Verde
150,M_P_Trabajando_Verdes_131_double_box2.jpg,1010,1077,259,297,M,P,train,67,38,2546,si,Verde
151,M_P_Trabajando_Verdes_137_double_box1.jpg,894,967,237,268,M,P,test,73,31,2263,si,Verde
152,M_P_Trabajando_Verdes_137_double_box2.jpg,968,1014,241,290,M,P,test,46,49,2254,si,Verde
153,M_P_Trabajando_Verdes_148_single_box.jpg,873,942,228,262,M,P,test,69,34,2346,si,Verde
154,M_P_Trabajando_Verdes_156_single_box.jpg,895,947,240,281,M,P,test,52,41,2132,si,Verde
155,M_P_Trabajando_Verdes_165_double_box1.jpg,874,943,244,275,M,P,test,69,31,2139,si,Verde
156,M_P_Trabajando_Verdes_165_double_box2.jpg,944,969,268,304,M,P,test,25,36,900,si,Verde
157,M_P_Trabajando_Verdes_174_double_box1.jpg,931,989,239,276,M,P,test,58,37,2146,si,Verde
158,M_P_Trabajando_Verdes_174_double_box2.jpg,876,931,252,293,M,P,test,55,41,2255,si,Verde
159,M_P_Trabajando_Verdes_183_double_box1.jpg,930,983,248,273,M,P,test,53,25,1325,si,Verde
160,M_P_Trabajando_Verdes_183_double_box2.jpg,877,928,254,302,M,P,test,51,48,2448,si,Verde
161,M_P_Trabajando_Verdes_192_single_box.jpg,870,931,247,290,M,P,test,61,43,2623,si,Verde
162,M_P_Trabajando_Verdes_20_double_box1.jpg,918,983,263,306,M,P,train,65,43,2795,si,Verde
163,M_P_Trabajando_Verdes_20_double_box2.jpg,988,1045,264,315,M,P,train,57,51,2907,si,Verde
164,M_P_Trabajando_Verdes_31_double_box1.jpg,925,963,167,193,M,P,train,38,26,988,si,Verde
165,M_P_Trabajando_Verdes_31_double_box2.jpg,880,917,215,257,M,P,train,37,42,1554,si,Verde
166,M_P_Trabajando_Verdes_42_double_box1.jpg,788,842,284,323,M,P,train,54,39,2106,si,Verde
167,M_P_Trabajando_Verdes_42_double_box2.jpg,845,890,265,304,M,P,train,45,39,1755,si,Verde
168,M_P_Trabajando_Verdes_55_single_box.jpg,847,913,238,281,M,P,train,66,43,2838,si,Verde
169,M_P_Trabajando_Verdes_65_single_box.jpg,808,863,242,279,M,P,train,55,37,2035,si,Verde
170,M_P_Trabajando_Verdes_76_double_box1.jpg,944,994,246,289,M,P,train,50,43,2150,si,Verde
171,M_P_Trabajando_Verdes_76_double_box2.jpg,858,907,241,290,M,P,train,49,49,2401,si,Verde
172,M_P_Trabajando_Verdes_87_single_box.jpg,890,970,225,282,M,P,train,80,57,4560,si,Verde
173,M_P_Trabajando_Verdes_9_double_box1.jpg,906,967,240,276,M,P,train,61,36,2196,si,Verde
174,M_P_Trabajando_Verdes_9_double_box2.jpg,844,875,251,294,M,P,train,31,43,1333,si,Verde
175,M_P_Trabajando_Verdes_98_double_box1.jpg,876,927,174,235,M,P,train,51,61,3111,si,Verde
176,M_P_Trabajando_Verdes_98_double_box2.jpg,865,908,251,296,M,P,train,43,45,1935,si,Verde
177,N_G_Mostrando_Verdes_17_double_box1.jpg,953,1136,352,508,N,G,train,183,156,28548,si,Verde
178,N_G_Mostrando_Verdes_17_double_box2.jpg,681,847,347,502,N,G,train,166,155,25730,si,Verde
179,N_G_Mostrando_Verdes_28_double_box1.jpg,1410,1555,471,692,N,G,train,145,221,32045,si,Verde
180,N_G_Mostrando_Verdes_28_double_box2.jpg,322,472,429,624,N,G,train,150,195,29250,si,Verde
181,N_G_Mostrando_Verdes_39_single_box.jpg,912,1155,482,794,N,G,train,243,312,75816,si,Verde
182,N_G_Mostrando_Verdes_48_double_box1.jpg,1215,1437,368,631,N,G,train,222,263,58386,si,Verde
183,N_G_Mostrando_Verdes_48_double_box2.jpg,424,648,384,646,N,G,train,224,262,58688,si,Verde
184,N_G_Mostrando_Verdes_53_single_box.jpg,1017,1262,419,723,N,G,train,245,304,74480,si,Verde
185,N_G_Mostrando_Verdes_54_double_box1.jpg,1010,1218,396,595,N,G,test,208,199,41392,si,Verde
186,N_G_Mostrando_Verdes_54_double_box2.jpg,614,794,376,572,N,G,test,180,196,35280,si,Verde
187,N_G_Mostrando_Verdes_6_single_box.jpg,789,1147,68,250,N,G,train,358,182,65156,si,Verde
188,N_G_Mostrando_Verdes_61_double_box1.jpg,1138,1289,352,551,N,G,test,151,199,30049,si,Verde
189,N_G_Mostrando_Verdes_61_double_box2.jpg,525,655,304,514,N,G,test,130,210,27300,si,Verde
190,N_G_Mostrando_Verdes_70_double_box1.jpg,442,711,370,646,N,G,test,269,276,74244,si,Verde
191,N_G_Mostrando_Verdes_70_double_box2.jpg,1159,1380,397,679,N,G,test,221,282,62322,si,Verde
192,N_G_Trabajando_Verdes_102_double_box1.jpg,148,359,644,782,N,G,train,211,138,29118,si,Verde
193,N_G_Trabajando_Verdes_102_double_box2.jpg,274,503,397,584,N,G,train,229,187,42823,si,Verde
194,N_G_Trabajando_Verdes_112_single_box.jpg,864,1079,252,455,N,G,train,215,203,43645,si,Verde
195,N_G_Trabajando_Verdes_121_double_box1.jpg,1425,1600,394,573,N,G,train,175,179,31325,si,Verde
196,N_G_Trabajando_Verdes_121_double_box2.jpg,1391,1630,650,864,N,G,train,239,214,51146,si,Verde
197,N_G_Trabajando_Verdes_134_single_box.jpg,770,1020,263,425,N,G,train,250,162,40500,si,Verde
198,N_G_Trabajando_Verdes_145_double_box1.jpg,500,762,350,485,N,G,test,262,135,35370,si,Verde
199,N_G_Trabajando_Verdes_145_double_box2.jpg,606,747,279,391,N,G,test,141,112,15792,si,Verde
200,N_G_Trabajando_Verdes_15_double_box1.jpg,1342,1548,370,630,N,G,train,206,260,53560,si,Verde
201,N_G_Trabajando_Verdes_15_double_box2.jpg,210,484,355,597,N,G,train,274,242,66308,si,Verde
202,N_G_Trabajando_Verdes_156_double_box1.jpg,700,979,274,447,N,G,test,279,173,48267,si,Verde
203,N_G_Trabajando_Verdes_156_double_box2.jpg,536,695,219,363,N,G,test,159,144,22896,si,Verde
204,N_G_Trabajando_Verdes_167_single_box.jpg,677,825,265,450,N,G,test,148,185,27380,si,Verde
205,N_G_Trabajando_Verdes_178_double_box1.jpg,390,654,437,659,N,G,test,264,222,58608,si,Verde
206,N_G_Trabajando_Verdes_178_double_box2.jpg,223,350,373,549,N,G,test,127,176,22352,si,Verde
207,N_G_Trabajando_Verdes_189_double_box1.jpg,761,939,231,382,N,G,test,178,151,26878,si,Verde
208,N_G_Trabajando_Verdes_189_double_box2.jpg,978,1165,270,373,N,G,test,187,103,19261,si,Verde
209,N_G_Trabajando_Verdes_197_single_box.jpg,741,901,234,390,N,G,test,160,156,24960,si,Verde
210,N_G_Trabajando_Verdes_26_double_box1.jpg,179,400,395,647,N,G,train,221,252,55692,si,Verde
211,N_G_Trabajando_Verdes_26_double_box2.jpg,484,808,457,739,N,G,train,324,282,91368,si,Verde
212,N_G_Trabajando_Verdes_37_double_box1.jpg,679,863,405,655,N,G,train,184,250,46000,si,Verde
213,N_G_Trabajando_Verdes_37_double_box2.jpg,964,1143,385,640,N,G,train,179,255,45645,si,Verde
214,N_G_Trabajando_Verdes_4_single_box.jpg,584,766,252,452,N,G,train,182,200,36400,si,Verde
215,N_G_Trabajando_Verdes_46_double_box1.jpg,658,889,280,522,N,G,train,231,242,55902,si,Verde
216,N_G_Trabajando_Verdes_46_double_box2.jpg,571,680,221,483,N,G,train,109,262,28558,si,Verde
217,N_G_Trabajando_Verdes_55_double_box1.jpg,803,1022,337,487,N,G,train,219,150,32850,si,Verde
218,N_G_Trabajando_Verdes_55_double_box2.jpg,617,801,302,435,N,G,train,184,133,24472,si,Verde
219,N_G_Trabajando_Verdes_67_double_box1.jpg,648,838,194,429,N,G,train,190,235,44650,si,Verde
220,N_G_Trabajando_Verdes_67_double_box2.jpg,1120,1324,327,547,N,G,train,204,220,44880,si,Verde
221,N_G_Trabajando_Verdes_77_single_box.jpg,772,1058,183,383,N,G,train,286,200,57200,si,Verde
222,N_G_Trabajando_Verdes_86_double_box1.jpg,931,1096,324,497,N,G,train,165,173,28545,si,Verde
223,N_G_Trabajando_Verdes_86_double_box2.jpg,598,792,299,531,N,G,train,194,232,45008,si,Verde
224,N_G_Trabajando_Verdes_95_double_box1.jpg,776,974,248,397,N,G,train,198,149,29502,si,Verde
225,N_G_Trabajando_Verdes_95_double_box2.jpg,859,1092,337,489,N,G,train,233,152,35416,si,Verde
226,N_P_Mostrando_Verdes_0_double_box1.jpg,963,1015,254,298,N,P,train,52,44,2288,si,Verde
227,N_P_Mostrando_Verdes_0_double_box2.jpg,1063,1122,252,303,N,P,train,59,51,3009,si,Verde
228,N_P_Mostrando_Verdes_10_double_box1.jpg,975,1036,132,206,N,P,train,61,74,4514,si,Verde
229,N_P_Mostrando_Verdes_10_double_box2.jpg,1058,1132,130,209,N,P,train,74,79,5846,si,Verde
230,N_P_Mostrando_Verdes_100_double_box1.jpg,900,957,20,106,N,P,train,57,86,4902,si,Verde
231,N_P_Mostrando_Verdes_100_double_box2.jpg,1129,1200,15,92,N,P,train,71,77,5467,si,Verde
232,N_P_Mostrando_Verdes_110_single_box.jpg,903,971,225,268,N,P,test,68,43,2924,si,Verde
233,N_P_Mostrando_Verdes_120_double_box1.jpg,1215,1259,43,103,N,P,test,44,60,2640,si,Verde
234,N_P_Mostrando_Verdes_120_double_box2.jpg,998,1053,32,100,N,P,test,55,68,3740,si,Verde
235,N_P_Mostrando_Verdes_130_double_box1.jpg,1154,1215,1,65,N,P,test,61,64,3904,si,Verde
236,N_P_Mostrando_Verdes_130_double_box2.jpg,1298,1362,6,88,N,P,test,64,82,5248,si,Verde
237,N_P_Mostrando_Verdes_140_single_box.jpg,1232,1273,265,315,N,P,test,41,50,2050,si,Verde
238,N_P_Mostrando_Verdes_150_double_box1.jpg,1258,1309,66,123,N,P,test,51,57,2907,si,Verde
239,N_P_Mostrando_Verdes_150_double_box2.jpg,1193,1238,65,128,N,P,test,45,63,2835,si,Verde
240,N_P_Mostrando_Verdes_20_double_box1.jpg,973,1033,279,326,N,P,train,60,47,2820,si,Verde
241,N_P_Mostrando_Verdes_20_double_box2.jpg,1053,1112,282,338,N,P,train,59,56,3304,si,Verde
242,N_P_Mostrando_Verdes_30_double_box1.jpg,1049,1096,212,258,N,P,train,47,46,2162,si,Verde
243,N_P_Mostrando_Verdes_30_double_box2.jpg,996,1051,209,259,N,P,train,55,50,2750,si,Verde
244,N_P_Mostrando_Verdes_40_double_box1.jpg,976,1041,123,180,N,P,train,65,57,3705,si,Verde
245,N_P_Mostrando_Verdes_40_double_box2.jpg,1053,1103,128,172,N,P,train,50,44,2200,si,Verde
246,N_P_Mostrando_Verdes_50_double_box1.jpg,907,982,153,241,N,P,train,75,88,6600,si,Verde
247,N_P_Mostrando_Verdes_50_double_box2.jpg,1108,1165,148,251,N,P,train,57,103,5871,si,Verde
248,N_P_Mostrando_Verdes_60_double_box1.jpg,858,905,214,273,N,P,train,47,59,2773,si,Verde
249,N_P_Mostrando_Verdes_60_double_box2.jpg,983,1043,216,282,N,P,train,60,66,3960,si,Verde
