,filename,xmin,xmax,ymin,ymax,Time,Size,Type,Hand_Pixel_Width,Hand_Pixel_Height,Area,guantes,color
37,M_G_Mostrando_Amarillos_96_double_box1.jpg,98,389,76,280,M,G,train,291,204,59364,si,Amarillo
38,M_G_Mostrando_Amarillos_96_double_box2.jpg,1242,1517,182,375,M,G,train,275,193,53075,si,Amarillo
39,M_G_Trabajando_Amarillos_101_double_box1.jpg,668,770,242,422,M,G,train,102,180,18360,si,Amarillo
40,M_G_Trabajando_Amarillos_101_double_box2.jpg,742,938,291,422,M,G,train,196,131,25676,si,Amarillo
41,M_G_Trabajando_Amarillos_112_double_box1.jpg,673,899,295,615,M,G,train,226,320,72320,si,Amarillo
42,M_G_Trabajando_Amarillos_112_double_box2.jpg,1169,1354,317,639,M,G,train,185,322,59570,si,Amarillo
43,M_G_Trabajando_Amarillos_123_double_box1.jpg,729,919,170,316,M,G,train,190,146,27740,si,Amarillo
44,M_G_Trabajando_Amarillos_123_double_box2.jpg,602,762,160,305,M,G,train,160,145,23200,si,Amarillo
45,M_G_Trabajando_Amarillos_134_double_box1.jpg,703,928,190,345,M,G,train,225,155,34875,si,Amarillo
46,M_G_Trabajando_Amarillos_134_double_box2.jpg,522,694,217,309,M,G,train,172,92,15824,si,Amarillo
47,M_G_Trabajando_Amarillos_145_double_box1.jpg,1362,1600,430,709,M,G,train,238,279,66402,si,Amarillo
48,M_G_Trabajando_Amarillos_145_double_box2.jpg,1302,1465,287,401,M,G,train,163,114,18582,si,Amarillo
49,M_G_Trabajando_Amarillos_148_double_box1.jpg,1401,1615,446,688,M,G,test,214,242,51788,si,Amarillo
50,M_G_Trabajando_Amarillos_148_double_box2.jpg,1398,1565,317,442,M,G,test,167,125,20875,si,Amarillo
51,M_G_Trabajando_Amarillos_159_double_box1.jpg,903,1209,304,556,M,G,test,306,252,77112,si,Amarillo
52,M_G_Trabajando_Amarillos_159_double_box2.jpg,1324,1514,326,515,M,G,test,190,189,35910,si,Amarillo
53,M_G_Trabajando_Amarillos_169_double_box1.jpg,1175,1347,294,472,M,G,test,172,178,30616,si,Amarillo
54,M_G_Trabajando_Amarillos_169_double_box2.jpg,846,1109,276,415,M,G,test,263,139,36557,si,Amarillo
55,M_G_Trabajando_Amarillos_18_double_box1.jpg,654,870,292,509,M,G,train,216,217,46872,si,Amarillo
56,M_G_Trabajando_Amarillos_18_double_box2.jpg,345,501,310,527,M,G,train,156,217,33852,si,Amarillo
57,M_G_Trabajando_Amarillos_180_double_box1.jpg,1087,1231,187,326,M,G,test,144,139,20016,si,Amarillo
58,M_G_Trabajando_Amarillos_180_double_box2.jpg,883,1085,193,359,M,G,test,202,166,33532,si,Amarillo
59,M_G_Trabajando_Amarillos_190_double_box1.jpg,857,1039,244,402,M,G,test,182,158,28756,si,Amarillo
60,M_G_Trabajando_Amarillos_190_double_box2.jpg,1156,1371,272,475,M,G,test,215,203,43645,si,Amarillo
61,M_G_Trabajando_Amarillos_200_double_box1.jpg,776,883,171,356,M,G,test,107,185,19795,si,Amarillo
62,M_G_Trabajando_Amarillos_200_double_box2.jpg,861,990,152,348,M,G,test,129,196,25284,si,Amarillo
63,M_G_Trabajando_Amarillos_27_double_box1.jpg,580,850,390,657,M,G,train,270,267,72090,si,Amarillo
64,M_G_Trabajando_Amarillos_27_double_box2.jpg,344,604,404,655,M,G,train,260,251,65260,si,Amarillo
65,M_G_Trabajando_Amarillos_36_double_box1.jpg,797,1021,318,495,M,G,train,224,177,39648,si,Amarillo
66,M_G_Trabajando_Amarillos_36_double_box2.jpg,581,776,248,428,M,G,train,195,180,35100,si,Amarillo
67,M_G_Trabajando_Amarillos_45_double_box1.jpg,909,1209,163,313,M,G,train,300,150,45000,si,Amarillo
68,M_G_Trabajando_Amarillos_45_double_box2.jpg,1267,1419,196,314,M,G,train,152,118,17936,si,Amarillo
69,M_G_Trabajando_Amarillos_54_double_box1.jpg,1215,1429,311,567,M,G,train,214,256,54784,si,Amarillo
70,M_G_Trabajando_Amarillos_54_double_box2.jpg,1398,1646,313,489,M,G,train,248,176,43648,si,Amarillo
71,M_G_Trabajando_Amarillos_63_double_box1.jpg,697,968,289,525,M,G,train,271,236,63956,si,Amarillo
72,M_G_Trabajando_Amarillos_63_double_box2.jpg,1178,1395,302,561,M,G,train,217,259,56203,si,Amarillo
73,M_G_Trabajando_Amarillos_72_double_box1.jpg,747,883,167,306,M,G,train,136,139,18904,si,Amarillo
74,M_G_Trabajando_Amarillos_72_double_box2.jpg,896,1091,205,352,M,G,train,195,147,28665,si,Amarillo
75,M_G_Trabajando_Amarillos_81_double_box1.jpg,831,1103,156,294,M,G,train,272,138,37536,si,Amarillo
76,M_G_Trabajando_Amarillos_81_double_box2.jpg,737,826,222,358,M,G,train,89,136,12104,si,Amarillo
77,M_G_Trabajando_Amarillos_9_double_box1.jpg,746,929,47,241,M,G,train,183,194,35502,si,Amarillo
78,M_G_Trabajando_Amarillos_9_double_box2.jpg,874,1014,158,311,M,G,train,140,153,21420,si,Amarillo
79,M_G_Trabajando_Amarillos_90_double_box1.jpg,1144,1340,273,478,M,G,train,196,205,40180,si,Amarillo
80,M_G_Trabajando_Amarillos_90_double_box2.jpg,617,777,171,313,M,G,train,160,142,22720,si,Amarillo
81,M_P_Mostrando_Amarillos_0_single_box.jpg,888,958,246,297,M,P,train,70,51,3570,si,Amarillo
82,M_P_Mostrando_Amarillos_10_single_box.jpg,786,825,224,273,M,P,train,39,49,1911,si,Amarillo
83,M_P_Mostrando_Amarillos_100_double_box1.jpg,1039,1126,152,213,M,P,train,87,61,5307,si,Amarillo
84,M_P_Mostrando_Amarillos_100_double_box2.jpg,871,943,215,269,M,P,train,72,54,3888,si,Amarillo
85,M_P_Mostrando_Amarillos_110_double_box1.jpg,988,1050,244,296,M,P,train,62,52,3224,si,Amarillo
86,M_P_Mostrando_Amarillos_110_double_box2.jpg,794,848,259,305,M,P,train,54,46,2484,si,Amarillo
87,M_P_Mostrando_Amarillos_120_double_box1.jpg,892,956,273,327,M,P,train,64,54,3456,si,Amarillo
88,M_P_Mostrando_Amarillos_120_double_box2.jpg,724,804,281,330,M,P,train,80,49,3920,si,Amarillo
89,M_P_Mostrando_Amarillos_130_single_box.jpg,898,956,271,311,M,P,train,58,40,2320,si,Amarillo
90,M_P_Mostrando_Amarillos_140_double_box1.jpg,1071,1140,180,242,M,P,train,69,62,4278,si,Amarillo
91,M_P_Mostrando_Amarillos_140_double_box2.jpg,744,818,179,236,M,P,train,74,57,4218,si,Amarillo
92,M_P_Mostrando_Amarillos_150_double_box1.jpg,940,1013,189,249,M,P,train,73,60,4380,si,Amarillo
93,M_P_Mostrando_Amarillos_150_double_box2.jpg,1262,1323,168,233,M,P,train,61,65,3965,si,Amarillo
94,M_P_Mostrando_Amarillos_160_double_box1.jpg,1222,1277,299,359,M,P,train,55,60,3300,si,Amarillo
95,M_P_Mostrando_Amarillos_160_double_box2.jpg,1138,1179,304,354,M,P,train,41,50,2050,si,Amarillo
96,M_P_Mostrando_Amarillos_170_double_box1.jpg,1389,1478,92,141,M,P,train,89,49,4361,si,Amarillo
97,M_P_Mostrando_Amarillos_170_double_box2.jpg,1331,1404,114,168,M,P,train,73,54,3942,si,Amarillo
98,M_P_Mostrando_Amarillos_180_double_box1.jpg,1383,1437,139,191,M,P,train,54,52,2808,si,Amarillo
99,M_P_Mostrando_Amarillos_180_double_box2.jpg,1264,1321,199,265,M,P,train,57,66,3762,si,Amarillo
100,M_P_Mostrando_Amarillos_182_double_box1.jpg,1372,1421,164,214,M,P,test,49,50,2450,si,Amarillo
101,M_P_Mostrando_Amarillos_182_double_box2.jpg,1246,1304,202,261,M,P,test,58,59,3422,si,Amarillo
102,M_P_Mostrando_Amarillos_193_double_box1.jpg,968,1051,165,236,M,P,test,83,71,5893,si,Amarillo
103,M_P_Mostrando_Amarillos_193_double_box2.jpg,1201,1275,201,279,M,P,test,74,78,5772,si,Amarillo
104,M_P_Mostrando_Amarillos_20_single_box.jpg,996,1055,173,225,M,P,train,59,52,3068,si,Amarillo
105,M_P_Mostrando_Amarillos_204_double_box1.jpg,884,926,198,270,M,P,test,42,72,3024,si,Amarillo
106,M_P_Mostrando_Amarillos_204_double_box2.jpg,929,1008,82,146,M,P,test,79,64,5056,si,Amarillo
107,M_P_Mostrando_Amarillos_215_double_box1.jpg,1025,1093,199,250,M,P,test,68,51,3468,si,Amarillo
108,M_P_Mostrando_Amarillos_215_double_box2.jpg,736,815,198,239,M,P,test,79,41,3239,si,Amarillo
109,M_P_Mostrando_Amarillos_226_double_box1.jpg,895,948,171,226,M,P,test,53,55,2915,si,Amarillo
110,M_P_Mostrando_Amarillos_226_double_box2.jpg,796,852,188,235,M,P,test,56,47,2632,si,Amarillo
111,M_P_Mostrando_Amarillos_237_single_box.jpg,891,963,192,251,M,P,test,72,59,4248,si,Amarillo
112,M_P_Mostrando_Amarillos_249_single_box.jpg,890,938,25,96,M,P,test,48,71,3408,si,Amarillo
113,M_P_Mostrando_Amarillos_258_single_box.jpg,968,1011,226,279,M,P,test,43,53,2279,si,Amarillo
114,M_P_Mostrando_Amarillos_30_double_box1.jpg,765,827,238,288,M,P,train,62,50,3100,si,Amarillo
115,M_P_Mostrando_Amarillos_30_double_box2.jpg,837,918,247,300,M,P,train,81,53,4293,si,Amarillo
116,M_P_Mostrando_Amarillos_40_double_box1.jpg,779,838,284,334,M,P,train,59,50,2950,si,Amarillo
117,M_P_Mostrando_Amarillos_40_double_box2.jpg,693,758,286,342,M,P,train,65,56,3640,si,Amarillo
118,M_P_Mostrando_Amarillos_50_double_box1.jpg,965,1032,268,311,M,P,train,67,43,2881,si,Amarillo
119,M_P_Mostrando_Amarillos_50_double_box2.jpg,589,669,187,250,M,P,train,80,63,5040,si,Amarillo
120,M_P_Mostrando_Amarillos_60_double_box1.jpg,948,1011,121,225,M,P,train,63,104,6552,si,Amarillo
121,M_P_Mostrando_Amarillos_60_double_box2.jpg,656,706,96,176,M,P,train,50,80,4000,si,Amarillo
122,M_P_Mostrando_Amarillos_70_single_box.jpg,746,825,166,224,M,P,train,79,58,4582,si,Amarillo
123,M_P_Mostrando_Amarillos_80_double_box1.jpg,662,741,251,316,M,P,train,79,65,5135,si,Amarillo
124,M_P_Mostrando_Amarillos_80_double_box2.jpg,602,657,129,183,M,P,train,55,54,2970,si,Amarillo
125,M_P_Mostrando_Amarillos_91_double_box1.jpg,844,923,230,285,M,P,train,79,55,4345,si,Amarillo
126,M_P_Mostrando_Amarillos_91_double_box2.jpg,637,700,254,313,M,P,train,63,59,3717,si,Amarillo
127,M_P_Trabajando_Amarillos_0_single_box.jpg,871,925,203,233,M,P,train,54,30,1620,si,Amarillo
128,M_P_Trabajando_Amarillos_101_double_box1.jpg,808,884,237,267,M,P,train,76,30,2280,si,Amarillo
129,M_P_Trabajando_Amarillos_101_double_box2.jpg,845,899,263,296,M,P,train,54,33,1782,si,Amarillo
130,M_P_Trabajando_Amarillos_11_double_box1.jpg,854,905,252,318,M,P,train,51,66,3366,si,Amarillo
131,M_P_Trabajando_Amarillos_11_double_box2.jpg,789,827,246,301,M,P,train,38,55,2090,si,Amarillo
132,M_P_Trabajando_Amarillos_110_double_box1.jpg,770,830,259,312,M,P,train,60,53,3180,si,Amarillo
133,M_P_Trabajando_Amarillos_110_double_box2.jpg,854,903,257,328,M,P,train,49,71,3479,si,Amarillo
134,M_P_Trabajando_Amarillos_121_double_box1.jpg,813,885,267,315,M,P,train,72,48,3456,si,Amarillo
135,M_P_Trabajando_Amarillos_121_double_box2.jpg,858,907,189,236,M,P,train,49,47,2303,si,Amarillo
136,M_P_Trabajando_Amarillos_132_single_box.jpg,824,881,252,302,M,P,train,57,50,2850,si,Amarillo
137,M_P_Trabajando_Amarillos_133_double_box1.jpg,844,891,228,292,M,P,train,47,64,3008,si,Amarillo
138,M_P_Trabajando_Amarillos_133_double_box2.jpg,805,851,271,311,M,P,train,46,40,1840,si,Amarillo
139,M_P_Trabajando_Amarillos_144_double_box1.jpg,869,915,269,302,M,P,train,46,33,1518,si,Amarillo
140,M_P_Trabajando_Amarillos_144_double_box2.jpg,764,816,249,308,M,P,train,52,59,3068,si,Amarillo
141,M_P_Trabajando_Amarillos_155_single_box.jpg,856,926,217,251,M,P,train,70,34,2380,si,Amarillo
142,M_P_Trabajando_Amarillos_156_single_box.jpg,869,940,218,264,M,P,test,71,46,3266,si,Amarillo
143,M_P_Trabajando_Amarillos_165_double_box1.jpg,856,928,238,295,M,P,test,72,57,4104,si,Amarillo
144,M_P_Trabajando_Amarillos_165_double_box2.jpg,932,971,239,298,M,P,test,39,59,2301,si,Amarillo
145,M_P_Trabajando_Amarillos_174_single_box.jpg,849,931,225,268,M,P,test,82,43,3526,si,Amarillo
146,M_P_Trabajando_Amarillos_175_single_box.jpg,857,929,231,265,M,P,test,72,34,2448,si,Amarillo
147,M_P_Trabajando_Amarillos_185_double_box1.jpg,857,926,245,295,M,P,test,69,50,3450,si,Amarillo
148,M_P_Trabajando_Amarillos_185_double_box2.jpg,939,961,251,295,M,P,test,22,44,968,si,Amarillo
149,M_P_Trabajando_Amarillos_194_double_box1.jpg,853,933,242,296,M,P,test,80,54,4320,si,Amarillo
150,M_P_Trabajando_Amarillos_194_double_box2.jpg,929,968,239,276,M,P,test,39,37,1443,si,Amarillo
151,M_P_Trabajando_Amarillos_203_double_box1.jpg,834,894,243,280,M,P,test,60,37,2220,si,Amarillo
152,M_P_Trabajando_Amarillos_203_double_box2.jpg,885,929,264,294,M,P,test,44,30,1320,si,Amarillo
153,M_P_Trabajando_Amarillos_212_double_box1.jpg,839,894,213,260,M,P,test,55,47,2585,si,Amarillo
154,M_P_Trabajando_Amarillos_212_double_box2.jpg,807,839,219,266,M,P,test,32,47,1504,si,Amarillo
155,M_P_Trabajando_Amarillos_221_double_box1.jpg,797,858,244,276,M,P,test,61,32,1952,si,Amarillo
156,M_P_Trabajando_Amarillos_221_double_box2.jpg,853,909,239,273,M,P,test,56,34,1904,si,Amarillo
157,M_P_Trabajando_Amarillos_23_double_box1.jpg,794,856,277,301,M,P,train,62,24,1488,si,Amarillo
158,M_P_Trabajando_Amarillos_23_double_box2.jpg,949,1024,268,329,M,P,train,75,61,4575,si,Amarillo
159,M_P_Trabajando_Amarillos_34_double_box1.jpg,988,1026,252,291,M,P,train,38,39,1482,si,Amarillo
160,M_P_Trabajando_Amarillos_34_double_box2.jpg,721,791,257,307,M,P,train,70,50,3500,si,Amarillo
161,M_P_Trabajando_Amarillos_45_double_box1.jpg,786,865,247,284,M,P,train,79,37,2923,si,Amarillo
162,M_P_Trabajando_Amarillos_45_double_box2.jpg,690,759,259,315,M,P,train,69,56,3864,si,Amarillo
163,M_P_Trabajando_Amarillos_56_double_box1.jpg,768,826,255,301,M,P,train,58,46,2668,si,Amarillo
164,M_P_Trabajando_Amarillos_56_double_box2.jpg,703,740,259,294,M,P,train,37,35,1295,si,Amarillo
165,M_P_Trabajando_Amarillos_65_double_box1.jpg,877,929,258,283,M,P,train,52,25,1300,si,Amarillo
166,M_P_Trabajando_Amarillos_65_double_box2.jpg,786,848,264,301,M,P,train,62,37,2294,si,Amarillo
167,M_P_Trabajando_Amarillos_74_double_box1.jpg,812,868,214,250,M,P,train,56,36,2016,si,Amarillo
168,M_P_Trabajando_Amarillos_74_double_box2.jpg,877,914,231,270,M,P,train,37,39,1443,si,Amarillo
169,M_P_Trabajando_Amarillos_83_double_box1.jpg,794,837,243,292,M,P,train,43,49,2107,si,Amarillo
170,M_P_Trabajando_Amarillos_83_double_box2.jpg,841,882,251,286,M,P,train,41,35,1435,si,Amarillo
171,M_P_Trabajando_Amarillos_92_double_box1.jpg,850,897,231,285,M,P,train,47,54,2538,si,Amarillo
172,M_P_Trabajando_Amarillos_92_double_box2.jpg,766,809,257,298,M,P,train,43,41,1763,si,Amarillo
173,N_G_Mostrando_Amarillos_0_single_box.jpg,872,1009,301,406,N,G,train,137,105,14385,si,Amarillo
174,N_G_Mostrando_Amarillos_10_single_box.jpg,956,1074,347,412,N,G,train,118,65,7670,si,Amarillo
175,N_G_Mostrando_Amarillos_100_double_box1.jpg,970,1105,277,394,N,G,test,135,117,15795,si,Amarillo
176,N_G_Mostrando_Amarillos_100_double_box2.jpg,808,987,207,363,N,G,test,179,156,27924,si,Amarillo
177,N_G_Mostrando_Amarillos_103_double_box1.jpg,931,1075,269,385,N,G,test,144,116,16704,si,Amarillo
178,N_G_Mostrando_Amarillos_103_double_box2.jpg,737,944,208,348,N,G,test,207,140,28980,si,Amarillo
179,N_G_Mostrando_Amarillos_20_single_box.jpg,850,1007,308,403,N,G,train,157,95,14915,si,Amarillo
180,N_G_Mostrando_Amarillos_30_double_box1.jpg,1027,1236,306,535,N,G,train,209,229,47861,si,Amarillo
181,N_G_Mostrando_Amarillos_30_double_box2.jpg,695,898,255,480,N,G,train,203,225,45675,si,Amarillo
182,N_G_Mostrando_Amarillos_40_double_box1.jpg,944,1142,590,800,N,G,train,198,210,41580,si,Amarillo
183,N_G_Mostrando_Amarillos_40_double_box2.jpg,700,884,571,781,N,G,train,184,210,38640,si,Amarillo
184,N_G_Mostrando_Amarillos_50_double_box1.jpg,377,615,351,591,N,G,train,238,240,57120,si,Amarillo
185,N_G_Mostrando_Amarillos_50_double_box2.jpg,1181,1420,385,638,N,G,train,239,253,60467,si,Amarillo
186,N_G_Mostrando_Amarillos_60_double_box1.jpg,511,650,305,511,N,G,train,139,206,28634,si,Amarillo
187,N_G_Mostrando_Amarillos_60_double_box2.jpg,1122,1277,323,537,N,G,train,155,214,33170,si,Amarillo
188,N_G_Mostrando_Amarillos_70_double_box1.jpg,953,1174,491,824,N,G,train,221,333,73593,si,Amarillo
189,N_G_Mostrando_Amarillos_70_double_box2.jpg,539,708,552,843,N,G,train,169,291,49179,si,Amarillo
190,N_G_Mostrando_Amarillos_84_double_box1.jpg,1342,1493,321,513,N,G,test,151,192,28992,si,Amarillo
191,N_G_Mostrando_Amarillos_84_double_box2.jpg,284,434,253,441,N,G,test,150,188,28200,si,Amarillo
192,N_G_Mostrando_Amarillos_90_double_box1.jpg,437,591,279,408,N,G,test,154,129,19866,si,Amarillo
193,N_G_Mostrando_Amarillos_90_double_box2.jpg,1284,1410,316,452,N,G,test,126,136,17136,si,Amarillo
194,N_G_Trabajando_Amarillos_0_single_box.jpg,698,780,307,392,N,G,train,82,85,6970,si,Amarillo
195,N_G_Trabajando_Amarillos_10_single_box.jpg,658,777,293,390,N,G,train,119,97,11543,si,Amarillo
196,N_G_Trabajando_Amarillos_100_double_box1.jpg,794,936,202,418,N,G,train,142,216,30672,si,Amarillo
197,N_G_Trabajando_Amarillos_100_double_box2.jpg,969,1149,332,478,N,G,train,180,146,26280,si,Amarillo
198,N_G_Trabajando_Amarillos_110_single_box.jpg,603,831,327,481,N,G,train,228,154,35112,si,Amarillo
199,N_G_Trabajando_Amarillos_120_double_box1.jpg,1016,1188,304,462,N,G,train,172,158,27176,si,Amarillo
200,N_G_Trabajando_Amarillos_120_double_box2.jpg,599,749,236,362,N,G,train,150,126,18900,si,Amarillo
201,N_G_Trabajando_Amarillos_130_double_box1.jpg,1056,1272,610,883,N,G,train,216,273,58968,si,Amarillo
202,N_G_Trabajando_Amarillos_130_double_box2.jpg,1134,1281,326,489,N,G,train,147,163,23961,si,Amarillo
203,N_G_Trabajando_Amarillos_140_double_box1.jpg,857,1130,271,448,N,G,train,273,177,48321,si,Amarillo
204,N_G_Trabajando_Amarillos_140_double_box2.jpg,1095,1263,227,400,N,G,train,168,173,29064,si,Amarillo
205,N_G_Trabajando_Amarillos_150_double_box1.jpg,938,1180,312,492,N,G,train,242,180,43560,si,Amarillo
206,N_G_Trabajando_Amarillos_150_double_box2.jpg,1129,1289,289,447,N,G,train,160,158,25280,si,Amarillo
207,N_G_Trabajando_Amarillos_160_single_box.jpg,941,1217,270,461,N,G,train,276,191,52716,si,Amarillo
208,N_G_Trabajando_Amarillos_170_double_box1.jpg,863,1092,316,464,N,G,train,229,148,33892,si,Amarillo
209,N_G_Trabajando_Amarillos_170_double_box2.jpg,1090,1227,263,372,N,G,train,137,109,14933,si,Amarillo
210,N_G_Trabajando_Amarillos_180_double_box1.jpg,1034,1208,500,796,N,G,train,174,296,51504,si,Amarillo
211,N_G_Trabajando_Amarillos_180_double_box2.jpg,725,930,471,765,N,G,train,205,294,60270,si,Amarillo
212,N_G_Trabajando_Amarillos_190_double_box1.jpg,440,672,550,822,N,G,train,232,272,63104,si,Amarillo
213,N_G_Trabajando_Amarillos_190_double_box2.jpg,722,989,434,725,N,G,train,267,291,77697,si,Amarillo
214,N_G_Trabajando_Amarillos_20_double_box1.jpg,592,853,444,755,N,G,train,261,311,81171,si,Amarillo
215,N_G_Trabajando_Amarillos_20_double_box2.jpg,428,585,417,674,N,G,train,157,257,40349,si,Amarillo
216,N_G_Trabajando_Amarillos_200_double_box1.jpg,830,1027,260,483,N,G,train,197,223,43931,si,Amarillo
217,N_G_Trabajando_Amarillos_200_double_box2.jpg,623,869,209,581,N,G,train,246,372,91512,si,Amarillo
218,N_G_Trabajando_Amarillos_210_double_box1.jpg,658,802,366,524,N,G,train,144,158,22752,si,Amarillo
219,N_G_Trabajando_Amarillos_210_double_box2.jpg,959,1138,343,493,N,G,train,179,150,26850,si,Amarillo
220,N_G_Trabajando_Amarillos_220_double_box1.jpg,602,849,270,505,N,G,train,247,235,58045,si,Amarillo
221,N_G_Trabajando_Amarillos_220_double_box2.jpg,295,468,376,557,N,G,train,173,181,31313,si,Amarillo
222,N_G_Trabajando_Amarillos_229_double_box1.jpg,521,769,286,475,N,G,test,248,189,46872,si,Amarillo
223,N_G_Trabajando_Amarillos_229_double_box2.jpg,228,394,303,519,N,G,test,166,216,35856,si,Amarillo
224,N_G_Trabajando_Amarillos_230_double_box1.jpg,565,831,266,466,N,G,test,266,200,53200,si,Amarillo
225,N_G_Trabajando_Amarillos_230_double_box2.jpg,210,389,387,613,N,G,test,179,226,40454,si,Amarillo
226,N_G_Trabajando_Amarillos_240_double_box1.jpg,399,568,421,642,N,G,test,169,221,37349,si,Amarillo
227,N_G_Trabajando_Amarillos_240_double_box2.jpg,818,1040,308,453,N,G,test,222,145,32190,si,Amarillo
228,N_G_Trabajando_Amarillos_250_double_box1.jpg,821,1033,377,542,N,G,test,212,165,34980,si,Amarillo
229,N_G_Trabajando_Amarillos_250_double_box2.jpg,610,751,312,527,N,G,test,141,215,30315,si,Amarillo
230,N_G_Trabajando_Amarillos_260_double_box1.jpg,457,669,314,483,N,G,test,212,169,35828,si,Amarillo
231,N_G_Trabajando_Amarillos_260_double_box2.jpg,351,495,251,421,N,G,test,144,170,24480,si,Amarillo
232,N_G_Trabajando_Amarillos_270_double_box1.jpg,663,883,159,374,N,G,test,220,215,47300,si,Amarillo
233,N_G_Trabajando_Amarillos_270_double_box2.jpg,890,1023,284,376,N,G,test,133,92,12236,si,Amarillo
234,N_G_Trabajando_Amarillos_280_single_box.jpg,904,1135,146,280,N,G,test,231,134,30954,si,Amarillo
235,N_G_Trabajando_Amarillos_290_double_box1.jpg,624,787,338,497,N,G,test,163,159,25917,si,Amarillo
236,N_G_Trabajando_Amarillos_290_double_box2.jpg,1042,1248,339,496,N,G,test,206,157,32342,si,Amarillo
